PK_UID;type_leid0;jaar;diameter;materiaal;soort_lei0;effluent_z;effluent_w;Shape_Leng;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;tp_w_nb;tp_z_nb;tp_w_bb;tp_z_bb;provincie;waterschap;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
232;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;29.591352;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;'s-Gravenhage;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU05183721;GM0518;2525.0;2525JK;BU05183721;GM0518;2525.0;2525JK;BU05183721;GM0518;2525.0;2525JK;False;False;False;52.05955716431443;4.292953321878798;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
233;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;20.000386;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;'s-Gravenhage;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU05183721;GM0518;2571.0;2571GA;BU05183721;GM0518;2571.0;2571GA;BU05183721;GM0518;2571.0;2571GA;False;False;False;52.05945911759905;4.293267779205021;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
234;drukleiding (persleiding);1970;1370;Gewapend beton;Effluentleiding;262800;262800;95.045911;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;'s-Gravenhage;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU05183721;GM0518;2525.0;2525JK;BU05183721;GM0518;2525.0;2525JK;BU05183721;GM0518;2525.0;2525JK;False;False;False;52.059088096773124;4.293777010224923;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
235;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;17.254327;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;'s-Gravenhage;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU05183638;GM0518;2531.0;2531AV;BU05183638;GM0518;2531.0;2531AV;BU05183638;GM0518;2531.0;2531AV;False;False;False;52.058636181762466;4.293990887615959;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
236;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;466.260404;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;'s-Gravenhage;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU05183638;GM0518;2531.0;2531BT;BU05183638;GM0518;2531.0;2531BT;BU05183638;GM0518;2531.0;2531BT;False;False;False;52.056686650937834;4.295261744662894;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
237;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;46.51981;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;'s-Gravenhage;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU05183638;GM0518;2531.0;2531BJ;BU05183638;GM0518;2531.0;2531BJ;BU05183638;GM0518;2531.0;2531BJ;False;False;False;52.05463062035903;4.296946093285402;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
238;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;475.390969;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;'s-Gravenhage;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU05183638;GM0518;2531.0;2531BN;BU05183638;GM0518;2531.0;2531BN;BU05183638;GM0518;2531.0;2531BN;False;False;False;52.05253289177485;4.298646715553348;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
239;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;567.68838;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;'s-Gravenhage;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU05183620;GM0518;2531.0;2531PB;BU05183620;GM0518;2531.0;2531PB;BU05183620;GM0518;2531.0;2531PB;False;False;False;52.048667833739145;4.301627098988315;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
240;drukleiding (persleiding);2006;1400;GVK;Effluentleiding;864000;86400;9.16842;18057.6;18057.6;Hoogheemraadschap van Delfland;6591020.0;5086830.0;'s-Gravenhage;Rotterdam-Den Haag;5225;57475;2090;22990;Zuid-Holland;Hoogheemraadschap van Delfland;BU05181309;GM0518;2566.0;2566EA;BU05181309;GM0518;2566.0;2566EA;BU05181309;GM0518;2566.0;2566EA;False;False;False;52.08701831172818;4.267205303438723;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
241;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;864000;86400;15.156264;18057.6;18057.6;Hoogheemraadschap van Delfland;6591020.0;5086830.0;'s-Gravenhage;Rotterdam-Den Haag;5225;57475;2090;22990;Zuid-Holland;Hoogheemraadschap van Delfland;BU05181309;GM0518;2566.0;2566EV;BU05181309;GM0518;2566.0;2566EV;BU05181309;GM0518;2566.0;2566EV;False;False;False;52.08740930953597;4.2691164283675125;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
242;drukleiding (persleiding);1965;0;Beton;Effluentleiding;864000;86400;192.215467;18057.6;18057.6;Hoogheemraadschap van Delfland;6591020.0;5086830.0;'s-Gravenhage;Rotterdam-Den Haag;5225;57475;2090;22990;Zuid-Holland;Hoogheemraadschap van Delfland;BU05181309;GM0518;2566.0;2566GJ;BU05181309;GM0518;2566.0;2566GJ;BU05181309;GM0518;2566.0;2566GJ;False;False;False;52.088077791980545;4.267483025463371;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
243;drukleiding (persleiding);2004;1400;GVK;Effluentleiding;864000;86400;54.180387;18057.6;18057.6;Hoogheemraadschap van Delfland;6591020.0;5086830.0;'s-Gravenhage;Rotterdam-Den Haag;5225;57475;2090;22990;Zuid-Holland;Hoogheemraadschap van Delfland;BU05181309;GM0518;2566.0;2566EV;BU05181309;GM0518;2566.0;2566EV;BU05181309;GM0518;2566.0;2566EV;False;False;False;52.08701414385287;4.267636851880963;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
244;drukleiding (persleiding);2004;1400;Beton;Effluentleiding;864000;86400;83.898186;18057.6;18057.6;Hoogheemraadschap van Delfland;6591020.0;5086830.0;'s-Gravenhage;Rotterdam-Den Haag;5225;57475;2090;22990;Zuid-Holland;Hoogheemraadschap van Delfland;BU05181309;GM0518;2566.0;2566EC;BU05181309;GM0518;2566.0;2566EC;BU05181309;GM0518;2566.0;2566EC;False;False;False;52.087212785990744;4.2685866986456364;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
245;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;36.491177;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;'s-Gravenhage;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030851;GM0603;2285.0;2285SE;BU06030851;GM0603;2285.0;2285SE;BU06030851;GM0603;2285.0;2285SE;False;False;False;52.04651268288294;4.304035832322188;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
246;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;217.430128;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030851;GM0603;2285.0;2285SE;BU06030851;GM0603;2285.0;2285SE;BU06030851;GM0603;2285.0;2285SE;False;False;False;52.0454944956885;4.304871324067839;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
247;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;22.971444;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030851;GM0603;2285.0;2285SE;BU06030851;GM0603;2285.0;2285SE;BU06030851;GM0603;2285.0;2285SE;False;False;False;52.044533686896024;4.305670546332069;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
248;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;70.880182;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030851;GM0603;2285.0;2285SE;BU06030851;GM0603;2285.0;2285SE;BU06030851;GM0603;2285.0;2285SE;False;False;False;52.0442010012901;4.306089692902624;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
249;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;22.585042;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030641;GM0603;2284.0;2284TT;BU06030641;GM0603;2284.0;2284TT;BU06030641;GM0603;2284.0;2284TT;False;False;False;52.043869995845604;4.306507919208068;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
250;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;229.28576;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030641;GM0603;2284.0;2284TT;BU06030641;GM0603;2284.0;2284TT;BU06030641;GM0603;2284.0;2284TT;False;False;False;52.04286723887008;4.307357509999844;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
251;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;27.163071;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030642;GM0603;2285.0;2285SC;BU06030642;GM0603;2285.0;2285SC;BU06030642;GM0603;2285.0;2285SC;False;False;False;52.041840940429594;4.308207343796989;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
252;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;362.014123;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030642;GM0603;2285.0;2285SC;BU06030642;GM0603;2285.0;2285SC;BU06030642;GM0603;2285.0;2285SC;False;False;False;52.04029236767868;4.309524832432048;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
253;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;99.594284;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030642;GM0603;2285.0;2285SC;BU06030642;GM0603;2285.0;2285SC;BU06030642;GM0603;2285.0;2285SC;False;False;False;52.03845286353379;4.311079501995095;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
254;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;9.086445;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030643;GM0603;2284.0;2284BK;BU06030643;GM0603;2284.0;2284BK;BU06030643;GM0603;2284.0;2284BK;False;False;False;52.038026955278774;4.311466556428213;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
255;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;611.198383;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030643;GM0603;2284.0;2284BK;BU06030643;GM0603;2284.0;2284BK;BU06030643;GM0603;2284.0;2284BK;False;False;False;52.035644284409294;4.313810862123969;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
256;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;24.031307;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030771;GM0603;2287.0;2287RA;BU06030771;GM0603;2287.0;2287AN;BU06030771;GM0603;2287.0;2287AN;False;False;False;52.03320129256749;4.3162026109897145;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
257;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;80.103308;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030961;GM0603;2286.0;2286LT;BU06030961;GM0603;2286.0;2286LT;BU06030961;GM0603;2286.0;2286LT;False;False;False;52.032763678952435;4.316470553529476;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
258;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;45.075011;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030961;GM0603;2286.0;2286GZ;BU06030961;GM0603;2286.0;2286GZ;BU06030961;GM0603;2286.0;2286GZ;False;False;False;52.03223841168847;4.3167929969714995;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
259;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;104.105819;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030961;GM0603;2286.0;2286HB;BU06030961;GM0603;2286.0;2286HB;BU06030961;GM0603;2286.0;2286HB;False;False;False;52.031672782540525;4.317369344154801;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
260;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;23.104595;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030961;GM0603;2286.0;2286HJ;BU06030961;GM0603;2286.0;2286HJ;BU06030961;GM0603;2286.0;2286HJ;False;False;False;52.031196885394934;4.31788261776643;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
261;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;207.899746;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030961;GM0603;2286.0;2286HS;BU06030961;GM0603;2286.0;2286HS;BU06030961;GM0603;2286.0;2286HS;False;False;False;52.03028060151129;4.318672967931956;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
262;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;24.260594;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030961;GM0603;2286.0;2286HM;BU06030961;GM0603;2286.0;2286HM;BU06030961;GM0603;2286.0;2286HM;False;False;False;52.02935460640149;4.319452169330234;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
263;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;48.65242;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030961;GM0603;2286.0;2286HM;BU06030961;GM0603;2286.0;2286HM;BU06030961;GM0603;2286.0;2286HM;False;False;False;52.029065469038414;4.3197020780372695;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
264;drukleiding (persleiding);1998;1400;GVK;Effluentleiding;262800;262800;15.346895;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;False;False;False;52.028814462200124;4.319929181730755;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
265;drukleiding (persleiding);1998;1400;GVK;Effluentleiding;262800;262800;2.651584;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;False;False;False;52.02874643068874;4.320000094414506;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
266;drukleiding (persleiding);1970;1400;Gewapend beton;Effluentleiding;262800;262800;88.143014;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;False;False;False;52.02840962960174;4.320373482208215;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
267;drukleiding (persleiding);1988;1400;Gewapend beton;Effluentleiding;262800;262800;27.532961;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;False;False;False;52.027981511466116;4.320850335709491;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
268;drukleiding (persleiding);1988;1400;Gewapend beton;Effluentleiding;262800;262800;446.168097;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;False;False;False;52.02643037353208;4.32306394871495;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
269;drukleiding (persleiding);1971;1400;Gewapend beton;Effluentleiding;262800;262800;92.489388;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06031064;GM0603;2286.0;2286KS;BU06031064;GM0603;2286.0;2286KS;BU06031064;GM0603;2286.0;2286KS;False;False;False;52.02431030701098;4.324784866382453;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
270;drukleiding (persleiding);2006;1400;Gewapend beton;Effluentleiding;262800;262800;8.645931;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06031064;GM0603;2286.0;2286KS;BU06031064;GM0603;2286.0;2286KS;BU06031064;GM0603;2286.0;2286KS;False;False;False;52.023923346115936;4.325171244511354;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
271;drukleiding (persleiding);2006;1400;Staal;Effluentleiding;262800;262800;12.187655;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06031064;GM0603;2286.0;2286WB;BU06031064;GM0603;2286.0;2286WB;BU06031064;GM0603;2286.0;2286WB;False;False;False;52.023848830330806;4.32515697689042;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
272;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;7.793897;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06031064;GM0603;2286.0;2286WB;BU06031064;GM0603;2286.0;2286WB;BU06031064;GM0603;2286.0;2286WB;False;False;False;52.02379780761904;4.3250394115945054;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
273;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;282.63985;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06031064;GM0603;2286.0;2286WT;BU06031064;GM0603;2286.0;2286WT;BU06031064;GM0603;2286.0;2286WT;False;False;False;52.023184284074766;4.32317218967081;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
274;drukleiding (persleiding);2004;1400;Gewapend beton;Effluentleiding;262800;262800;15.215446;5492.52;5492.52;Hoogheemraadschap van Delfland;2004770.0;1547240.0;Rijswijk;Rotterdam-Den Haag;15893;31786;6357;12714;Zuid-Holland;Hoogheemraadschap van Delfland;BU06031064;GM0603;2286.0;2286KS;BU06031064;GM0603;2286.0;2286KS;BU06031064;GM0603;2286.0;2286KS;False;False;False;52.02255646103635;4.321255973290982;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
