gemeentecode;gemeentenaam;latitude;longitude;pv_potentie_dak_tj;pv_potentie_veld_lbg4_tj;pv_potentie_veld_lbg10_tj;pv_potentie_veld_lbg100_tj;pv_potentie_water_tj;pv_potentie_totaal_tj;pv_potentie_totaal_gwh;pv_kans2030;wind_potentie_land_aantal;wind_potentie_land_tj;wind_potentie_water_aantal;wind_potentie_water_tj;wind_potentie_totaal_tj;wind_potentie_totaal_gwh;wind_vermogen_per_turbine_kw;province;provinciecode;res_regio;res_regiocode;elec_verbruik_a_kwh;elec_verbruik_bf_kwh;elec_verbruik_gi_kwh;elec_verbruik_hj_kwh;elec_verbruik_kl_kwh;elec_verbruik_mn_kwh;elec_verbruik_oq_kwh;elec_verbruik_ru_kwh;gas_verbruik_a_m3;gas_verbruik_bf_m3;gas_verbruik_gi_m3;gas_verbruik_hj_m3;gas_verbruik_kl_m3;gas_verbruik_mn_m3;gas_verbruik_oq_m3;gas_verbruik_ru_m3;elec_verbruik_totaal_kwh;gas_verbruik_totaal_m3;elec_eenheid;gas_eenheid;energie_bron;energie_bron_url;elec_bijgeschat_kwh;gas_bijgeschat_m3;bijschatting_niveaus;elec_bijgeschat_aandeel;gas_bijgeschat_aandeel;pv_potentie_bron;pv_potentie_bron_url;wind_potentie_bron;wind_potentie_bron_url;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bestelauto_cbs2023;vrachtauto_cbs2023;bestelauto_afwijking_pct;vrachtauto_afwijking_pct
GM0851;Steenbergen;51.59735922099066;4.324929909915709;1373.88;1968.07;4920.19;49201.87;14.17;3356.12;932.33;Kansrijk;108.0;6870.02;18.0;1531.35;8401.37;2333.72;5600.0;Noord-Brabant;PV30;West-Brabant;ES28;36514082.54397835;33333294.831772476;13772000.0;7618048.374905517;670352.9411764706;2107000.0;5889024.288688411;2173000.0;75363372.09302326;51163661.47431426;3795744.9099781252;59421.05263157895;139058.82352941175;121000.0;2267985.074626866;233084.30540827147;102076802.98052122;133143327.73351175;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;645802.9805212253;131708327.73351176;res+thema;0.0063;0.9892;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1658;96;609;2710;33;160;1657;95;0.060350030175015085;1.0526315789473684
GM0852;Waterland;52.452273765513326;5.014609443411154;400.48;694.89;1737.22;17372.25;5.44;1100.81;305.81;Kansrijk;39.0;2492.38;145.0;12335.9;14828.28;4118.97;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;2474050.1253132834;7078428.539393935;4920781.8058614265;1311000.0;1030414.8174990941;583526.2263349228;4380216.806722689;958012.927987072;175000.0;229008.32211479623;672176.181602575;29672.82321899736;273000.0;75006.94018223879;395376.4705882353;279012.92798707203;22736431.249112424;2128253.665693915;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2404431.2491124226;16253.665693914658;res+thema;0.1058;0.0076;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;810;43;512;1119;32;54;821;44;-1.3398294762484775;-2.272727272727273
GM0855;Tilburg;51.583423538723906;5.077369861225121;5158.21;451.51;1128.79;11287.86;0.0;5609.72;1558.38;Kansrijk;23.0;1228.75;0.0;0.0;1228.75;341.32;5600.0;Noord-Brabant;PV30;HartvanBrabant;ES25;4894000.0;390396805.30503976;134370432.33256352;116934525.95628415;27605000.0;16439457.730388423;111792475.72815534;18043516.60516605;774000.0;49578402.6525199;8733432.33256351;3731550.6476421775;2187000.0;6145405.940594059;13035951.45631068;2299000.0;820476213.6575973;86484743.02963032;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;3213.6575972661203;4472743.02963032;res+thema;0.0;0.0517;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;15574;957;4762;25618;221;1588;13544;801;14.988186650915534;19.475655430711612
GM0858;Valkenswaard;51.3237517383794;5.449227048141909;1018.81;323.3;808.25;8082.47;0.0;1342.11;372.84;Kansrijk;37.0;1949.98;0.0;0.0;1949.98;541.66;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;2347000.0;28987506.03524867;14878000.0;2249083.870967742;2085000.0;4245000.0;8384000.0;1194000.0;71000.0;4093118.9522342063;1626043.185642176;45055.913978494624;239000.0;564308.555091269;1376000.0;238000.0;64369589.90621641;8252526.606946146;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;706589.9062164136;365526.6069461462;res+thema;0.011;0.0443;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1911;106;1027;2786;53;157;1675;91;14.08955223880597;16.483516483516482
GM0861;Veldhoven;51.41185653946888;5.3832143114909075;1229.52;156.3;390.74;3907.4;0.0;1385.82;384.98;Kansrijk;2.0;106.85;0.0;0.0;106.85;29.68;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;2849000.0;252375523.30397275;23053000.0;6090124.731182795;3113000.0;1925000.0;22421000.0;5012000.0;257000.0;6606416.640986132;2621050.7571508694;197083.1541218638;248000.0;759513.0855509127;2447000.0;356000.0;316838648.03515553;13492063.63780978;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;884648.0351555421;506063.6378097783;res+thema;0.0028;0.0375;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2267;161;1639;2833;100;217;2243;150;1.069995541685243;7.333333333333333
GM0865;Vught;51.65035997829084;5.242608330868892;661.84;183.9;459.75;4597.52;0.0;845.74;234.95;Kansrijk;16.0;828.07;0.0;0.0;828.07;230.02;5600.0;Noord-Brabant;PV30;Noordoost-Brabant;ES27;2349000.0;4272109.494588237;15395000.0;3689000.0;3399000.0;1723000.0;19412073.704414587;3529048.934945308;497972.972972973;388343.78697745287;1436000.0;105052.3138832998;306082.3994726434;328650.2384737679;3705147.4088291745;629000.0;53768232.13394813;7396249.120609311;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;712232.1339481323;482249.1206093116;res+thema;0.0132;0.0652;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1277;93;732;2052;59;141;1345;91;-5.055762081784387;2.197802197802198
GM0866;Waalre;51.38729181366489;5.464870113589654;442.72;103.35;258.37;2583.73;0.0;546.07;151.7;Kansrijk;9.0;480.82;0.0;0.0;480.82;133.56;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;943000.0;3416877.020783825;5470000.0;935060.2150537635;2143000.0;1269000.0;2553000.0;779000.0;24000.0;215590.13867488442;472018.7885586091;51040.143369175625;331000.0;477118.7261768786;443000.0;113000.0;17508937.235837586;2126767.796779548;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;356937.23583758797;333767.79677954776;res+thema;0.0204;0.1569;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;435;12;191;798;5;27;542;18;-19.74169741697417;-33.333333333333336
GM0867;Waalwijk;51.69232008871272;5.011821539528741;1748.22;592.98;1482.46;14824.56;0.0;2341.2;650.39;Kansrijk;33.0;1886.98;0.0;0.0;1886.98;524.16;5600.0;Noord-Brabant;PV30;HartvanBrabant;ES25;8255000.0;128372230.21696785;61447130.25404157;39105090.163934425;14530000.0;12681834.065055596;16128089.53613808;3938094.4649446495;661000.0;11787139.52254642;3889130.2540415702;1972090.1639344261;357214.953271028;1315599.00990099;1890179.0722761597;664000.0;284457468.70108217;22536352.975970592;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1772468.7010821607;1101352.9759705935;res+thema;0.0062;0.0489;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3797;268;2843;4508;226;295;3099;221;22.523394643433367;21.266968325791854
GM0873;Woensdrecht;51.40828990965402;4.342270649658749;904.62;544.51;1361.27;13612.73;0.0;1449.13;402.57;Kansrijk;36.0;1923.26;0.0;0.0;1923.26;534.24;5600.0;Noord-Brabant;PV30;West-Brabant;ES28;5911037.889039243;30518420.04856054;11235000.0;3041037.7928949357;587543.0916552667;513000.0;22907022.206800833;1347000.0;1072000.0;3547989.134736028;1105025.9128386336;67578.94736842105;114047.87961696307;67000.0;2498014.925373134;229087.48674443265;76060061.02895083;8700744.286677612;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;531061.0289508193;1718744.2866776125;res+thema;0.007;0.1975;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;685;30;445;1560;21;61;1240;51;-44.75806451612903;-41.1764705882353
GM0879;Zundert;51.47979899440988;4.642618442660282;1215.6;1197.05;2992.62;29926.24;0.0;2412.65;670.23;Kansrijk;72.0;4151.35;0.0;0.0;4151.35;1153.15;5600.0;Noord-Brabant;PV30;West-Brabant;ES28;16680132.611637348;22408327.78355881;10685000.0;3601042.328042328;2008466.4842681258;755000.0;5657022.206800833;2720183.87553041;6135000.0;1401282.8607167595;791028.5630153122;36368.42105263158;79073.87140902872;165000.0;705000.0;743098.6214209968;64515175.28983785;10055852.337614728;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1145175.2898378544;38852.337614728756;res+thema;0.0178;0.0039;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2158;159;1076;3311;82;240;1911;137;12.92517006802721;16.05839416058394
GM0880;Wormerland;52.50200040017266;4.855129912150222;422.55;429.44;1073.59;10735.88;0.0;851.99;236.68;Kansrijk;36.0;2268.71;0.0;0.0;2268.71;630.2;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;2267037.5939849624;75789327.69340463;4570673.555819076;5553000.0;832487.945318455;469615.4100372976;2247760.5042016804;1190009.695990304;195000.0;11117009.79072329;568151.7872268339;30329.815303430078;73000.0;93004.43793966291;281235.29411764705;165009.695990304;92919912.39875641;12522740.821301166;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2538912.398756404;10740.821301167549;res+thema;0.0273;0.0009;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1004;30;473;1534;16;46;941;28;6.695005313496281;7.142857142857143
GM0882;Landgraaf;50.90642908032099;6.032985761083739;901.52;91.59;228.98;2289.76;0.0;993.11;275.89;Kansrijk;2.0;80.14;0.0;0.0;80.14;22.26;5600.0;Limburg;PV31;Zuid-Limburg;ES30;443000.0;20574353.1694696;12603045.91629419;8815000.0;1098000.0;618040.9108452335;8834140.436914846;9796104.07523511;54027.522935779816;2821134.600760456;1091045.9162941894;153608.69565217392;78035.34031413612;111000.0;1813000.0;419000.0;62781684.50875898;6540852.075956735;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4182684.508758978;24852.075956735483;res+thema;0.0666;0.0038;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1534;105;640;2409;35;172;1412;90;8.640226628895185;16.666666666666668
GM0888;Beek;50.93086354035601;5.809131691434066;536.05;169.98;424.96;4249.59;0.0;706.03;196.14;Kansrijk;0.0;0.0;0.0;0.0;0.0;0.0;5600.0;Limburg;PV31;Zuid-Limburg;ES30;607000.0;19251776.196636483;9798034.132466476;18773000.0;5354000.0;2717034.7356233113;2949081.5871600537;1388056.4263322884;40032.11009174312;4282997.718631179;679034.1324664771;1023565.2173913043;182302.75438197132;187000.0;463000.0;48000.0;60837983.07821862;6905931.932962676;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1933983.0782186117;133931.93296267453;res+thema;0.0318;0.0194;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;908;93;711;1104;80;105;762;57;19.16010498687664;63.1578947368421
GM0889;Beesel;51.26916625055192;6.068957133080094;465.9;237.65;594.13;5941.32;0.0;703.55;195.45;Kansrijk;15.0;801.36;0.0;0.0;801.36;222.6;5600.0;Limburg;PV31;Noord-enMidden-Limburg;ES29;8188013.5869565215;19062782.786885247;7925040.217846669;913136.680613668;472800.09446215606;160000.0;1862921.3820731095;553000.0;1556597.8260869565;2455053.8555691554;1448060.3267700041;11228.915662650601;86022.31668437831;67018.73327386263;172060.0901352028;116044.21518054532;39137694.748837374;5912086.279362756;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;446694.7488373709;99086.27936275583;res+thema;0.0114;0.0168;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;639;42;484;794;32;52;557;36;14.721723518850988;16.666666666666668
GM0893;Bergen (L.);51.59190802159702;6.0893818612482296;628.27;777.74;1944.34;19443.38;0.0;1406.01;390.59;Kansrijk;85.0;4514.33;4.0;340.3;4854.63;1348.51;5600.0;Limburg;PV31;Noord-enMidden-Limburg;ES29;9249040.760869564;18580381.74730108;8637044.407205697;1188136.6806136682;541381.0423449106;790000.0;2582898.347521282;1194000.0;10704793.47826087;2727735.618115055;777066.6108085463;27228.9156626506;38021.25398512221;27020.07136485281;361058.5878818227;161044.21518054532;42762882.9858562;14823968.751259463;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;501882.9858562029;219968.75125946463;res+thema;0.0117;0.0148;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1177;60;312;1875;18;95;918;48;28.21350762527233;25.0
GM0899;Brunssum;50.942942151867435;5.978000859383171;643.54;15.8;39.5;395.05;0.0;659.34;183.16;Kansrijk;1.0;26.71;0.0;0.0;26.71;7.42;5600.0;Limburg;PV31;Zuid-Limburg;ES30;155000.0;13968808.538163;9424033.319788704;2270000.0;801000.0;3318007.9225027026;7441108.337048596;2638081.5047021946;20013.761467889908;1703530.7984790874;762033.3197887037;22000.0;80024.86910994764;166000.0;1476000.0;226000.0;40016039.6222052;4455602.748845629;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4036039.622205198;12602.748845628783;res+thema;0.1009;0.0028;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1218;55;468;1732;21;77;1001;47;21.678321678321677;17.02127659574468
GM0907;Gennep;51.69927474895561;5.987105982315656;790.71;433.94;1084.86;10848.62;0.0;1224.65;340.21;Kansrijk;26.0;1362.31;0.0;0.0;1362.31;378.42;5600.0;Limburg;PV31;Noord-enMidden-Limburg;ES29;3162027.1739130435;80577646.48839259;14550064.516129032;3308175.732217573;820476.3029311382;733000.0;5242543.314972458;1129000.0;276195.652173913;2261028.151774786;2838096.7741935486;305722.8915662651;94026.56748140276;113031.66815343444;703100.6509764646;294066.322770818;109522933.52855586;6885268.679090633;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;3031933.5285558407;199268.67909063215;res+thema;0.0277;0.0289;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1137;131;686;1594;80;183;941;104;20.828905419766205;25.96153846153846
